_id,lat,lon,area,price,num_bed,num_bath,category,hospital,university,medical_supply,pharmacy,school,college,cafe,bus_station,police,bank,marketplace
ObjectId(5e5f3b8838c1de470fcd18db),20.9985084,105.80940729999998,29.0,3200000000.0,4.0,3.0,2,10,0,0,0,0,9,10,6,9,10,6
ObjectId(5e5f3ba638c1de470fcd1927),21.0248712,105.83288249999998,63.0,5300000000.0,4.0,4.0,2,10,3,1,10,10,2,10,6,3,10,1
ObjectId(5e5f3b9738c1de470fcd1903),21.0333915,105.79777360000004,32.0,2500000000.0,4.0,3.0,2,10,6,0,10,10,2,10,4,0,10,3
ObjectId(5e5f3b8838c1de470fcd18d9),20.978793300000003,105.89136029999996,45.0,2900000000.0,4.0,4.0,2,0,0,0,3,0,0,0,0,0,0,0
ObjectId(5e5f3b9038c1de470fcd18f2),21.0468328,105.67699470000002,30.0,1610000000.00,3.0,2.0,2,0,0,0,0,0,0,0,0,0,0,0
ObjectId(5e5f3b9638c1de470fcd1900),21.038754,105.9346501,136.0,1950000000.00,3.0,4.0,2,0,0,0,2,1,0,4,4,0,0,0
ObjectId(5e5f3b9738c1de470fcd1905),21.035363,105.81928590000008,25.0,2800000000.0,3.0,3.0,2,0,3,0,0,0,3,0,0,0,0,3
ObjectId(5e5f3b9038c1de470fcd18f3),20.9851185,105.84354610000004,25.0,1700000000.0,3.0,3.0,2,10,0,0,10,10,0,0,0,0,0,0
ObjectId(5e5f3b9c38c1de470fcd190e),21.002775500000002,105.85632869999996,45.0,3000000000,3.0,3.0,2,0,0,0,0,0,0,0,7,0,8,0
ObjectId(5e5f3b8e38c1de470fcd18ec),20.9923944,105.81359799999996,30.0,3150000000.00,4.0,2.0,2,0,0,0,10,10,0,0,0,0,0,0
ObjectId(5e5f3b9638c1de470fcd18f7),21.035363,105.81928590000008,18.0,1450000000.00,2.0,2.0,2,10,3,0,10,10,3,10,0,2,10,3
ObjectId(5e5f3b9c38c1de470fcd190d),20.9827783,105.82107940000004,37.0,2850000000.00,3.0,3.0,2,10,0,1,0,8,1,0,6,5,1,1
ObjectId(5e5f3b9638c1de470fcd18f9),21.022900699999997,105.80087660000004,135.0,16800000000.0,4.0,4.0,2,10,1,1,10,10,1,10,9,2,10,5
ObjectId(5e5f3b9c38c1de470fcd190a),20.9988954,105.85329769999998,40.0,2300000000.0,2.0,3.0,2,10,1,1,10,10,3,10,9,3,10,3
ObjectId(5e5f3b9c38c1de470fcd1910),21.0069881,105.82845780000002,30.0,3250000000.00,3.0,2.0,2,10,10,2,10,10,10,0,8,3,10,4
ObjectId(5e5f3b8e38c1de470fcd18eb),20.9829973,105.81542609999997,32.0,2250000000.00,3.0,3.0,2,0,0,0,10,10,1,0,5,8,2,5
ObjectId(5e5f3b9038c1de470fcd18f4),21.0336292,105.79368899999999,35.0,3150000000.00,4.0,4.0,2,10,0,0,10,10,6,10,9,1,10,3
ObjectId(5e5f3b9638c1de470fcd18fb),20.9858813,105.84652299999992,35.0,4200000000.0,3.0,4.0,2,10,2,1,0,0,2,0,10,3,0,2
ObjectId(5e5f3b9f38c1de470fcd1914),21.0298914,105.76907269999992,40.0,4000000000,3.0,3.0,2,10,2,2,10,10,0,10,8,0,10,1
ObjectId(5e5f3b8e38c1de470fcd18e9),21.0134677,105.8074266,135.0,16800000000.0,4.0,4.0,2,10,3,0,10,10,7,10,7,1,10,4
ObjectId(5e5f3b8e38c1de470fcd18f0),20.9887717,105.81803190000004,30.0,2200000000.0,4.0,4.0,2,10,0,1,10,10,0,10,2,2,1,1
ObjectId(5e5f3b9638c1de470fcd18fd),21.0020826,105.84593769999992,55.0,4350000000.00,3.0,3.0,2,10,10,0,10,10,5,10,10,2,10,1
ObjectId(5e5f3b9638c1de470fcd18fa),20.988278,105.8563362,40.0,4200000000.0,3.0,4.0,2,7,1,0,10,10,2,10,4,0,8,2
ObjectId(5e5f3b8e38c1de470fcd18ee),20.9929685,105.8365897,46.0,4200000000.0,4.0,4.0,2,10,3,1,10,10,1,10,4,3,10,2
ObjectId(5e5f3ba638c1de470fcd1922),21.0232515,105.79544940000004,40.0,3500000000.0,4.0,3.0,2,10,0,1,10,10,0,10,5,2,8,1
ObjectId(5e5f3ba738c1de470fcd192b),21.0158892,105.79476410000008,40.0,4200000000.0,4.0,4.0,2,10,3,0,10,10,0,10,10,0,10,3
ObjectId(5e5f3b9c38c1de470fcd190c),20.9713608,105.83538470000008,30.0,2300000000.0,3.0,3.0,2,10,0,1,10,10,4,0,9,0,0,0
ObjectId(5e5f3b9738c1de470fcd1907),20.988278,105.8563362,30.0,2300000000.0,3.0,3.0,2,7,1,0,10,0,0,10,0,0,8,2
ObjectId(5e5f3bae38c1de470fcd193d),21.0124328,105.7673942,60.0,4700000000.0,4.0,4.0,2,4,0,0,0,0,0,10,0,1,0,4
ObjectId(5e5f3bae38c1de470fcd1936),21.0134677,105.8074266,36.0,3800000000.0,4.0,4.0,2,0,3,1,0,0,7,0,0,0,0,0
ObjectId(5e5f3bb338c1de470fcd1948),21.065051500000003,105.81007309999997,36.0,2850000000.00,2.0,3.0,2,10,0,0,10,10,2,10,10,4,10,2
ObjectId(5e5f3bae38c1de470fcd193a),20.9853201,105.8512018,35.0,3300000000.0,3.0,4.0,2,0,0,0,0,0,0,0,7,0,10,3
ObjectId(5e5f3ba738c1de470fcd1929),21.0036204,105.81106709999996,47.0,3980000000.00,4.0,4.0,2,0,0,0,0,0,0,0,0,1,0,0
ObjectId(5e5f3ba938c1de470fcd192f),21.0369848,105.80170479999992,35.0,3100000000.0,4.0,3.0,2,10,7,0,10,10,0,10,7,0,10,4
ObjectId(5e5f3bae38c1de470fcd193c),20.996675699999997,105.86285069999997,30.0,2100000000.0,2.0,3.0,2,10,4,0,10,10,0,10,8,3,10,3
ObjectId(5e5f3bae38c1de470fcd1939),20.9967101,105.82542940000008,50.0,7000000000,4.0,3.0,2,10,1,2,10,10,0,10,7,7,10,4
ObjectId(5e5f3b9c38c1de470fcd190f),20.979165300000002,105.8648276,65.0,2800000000.0,4.0,3.0,2,0,0,0,0,2,3,0,5,0,0,0
ObjectId(5e5f3baa38c1de470fcd1931),21.0122732,105.7708047,30.0,2900000000.0,4.0,4.0,2,5,0,0,0,0,0,0,0,0,0,2
ObjectId(5e5f3b9f38c1de470fcd1912),21.0393677,105.76709389999996,35.0,2800000000.0,3.0,3.0,2,10,0,0,0,0,7,0,5,0,0,0
ObjectId(5e5f3baf38c1de470fcd193f),21.065051500000003,105.81007309999997,45.0,4200000000.0,4.0,3.0,2,0,0,0,10,0,2,10,10,4,10,2
ObjectId(5e5f3b9f38c1de470fcd1919),20.983257899999998,105.87634320000005,35.0,2000000000,3.0,3.0,2,9,2,1,10,10,3,10,7,1,4,4
ObjectId(5e5f3bb638c1de470fcd194d),20.996675699999997,105.86285069999997,32.0,2450000000.00,4.0,4.0,2,10,4,0,0,10,0,0,8,0,10,3
ObjectId(5e5f3b9f38c1de470fcd191b),20.9827783,105.82107940000004,35.0,2850000000.00,3.0,3.0,2,10,0,1,10,8,1,10,6,5,0,1
ObjectId(5e5f3b9f38c1de470fcd1913),20.992369500000002,105.84943939999994,40.0,3100000000.0,4.0,3.0,2,10,1,1,10,10,2,10,10,2,7,5
ObjectId(5e5f3b9f38c1de470fcd1915),20.9827783,105.82107940000004,32.0,2750000000.00,3.0,3.0,2,0,0,1,10,8,1,10,6,5,1,1
ObjectId(5e5f3ba638c1de470fcd1926),20.9918035,105.8325112,50.0,2600000000.0,4.0,4.0,2,0,1,2,10,10,2,10,9,10,10,0
ObjectId(5e5f3ba738c1de470fcd192d),21.0627196,105.78030260000004,35.0,3050000000.00,4.0,3.0,2,5,1,0,10,10,1,10,2,1,1,7
ObjectId(5e5f3ba738c1de470fcd192a),21.05746,105.78135,30.4,2240000000.00,3.0,3.0,2,10,1,0,10,7,1,10,4,3,2,6
ObjectId(5e5f3b9738c1de470fcd1904),20.9853073,105.84543129999996,81.0,7800000000.0,4.0,4.0,2,10,1,1,10,0,1,10,0,5,10,2
ObjectId(5e5f3ba638c1de470fcd1921),20.987379999999998,105.70496000000001,40.0,1740000000.00,4.0,2.0,2,0,0,0,8,6,0,7,0,0,0,1
ObjectId(5e5f3bb338c1de470fcd1945),20.9984853,105.86866350000004,65.0,3500000000.0,4.0,4.0,2,10,2,0,10,7,4,10,7,1,9,1
ObjectId(5e5f3ba238c1de470fcd191c),20.996675699999997,105.86285069999997,35.0,2700000000.0,3.0,3.0,2,10,4,0,10,10,0,10,8,3,10,3
ObjectId(5e5f3ba738c1de470fcd192e),20.999290466308594,105.82061004638672,43.0,3850000000.00,4.0,3.0,2,10,3,0,10,10,2,10,10,5,10,4
ObjectId(5e5f3ba638c1de470fcd1928),21.0008467,105.81389790000004,31.0,2900000000.0,3.0,4.0,2,10,0,2,10,10,5,10,8,3,10,5
ObjectId(5e5f3ba638c1de470fcd1925),20.993707699999998,105.81462720000002,37.0,3000000000,3.0,3.0,2,10,1,2,10,10,1,10,8,5,7,1
ObjectId(5e5f3bb638c1de470fcd1953),20.9937815,105.84668750000004,33.0,1800000000.0,4.0,4.0,2,10,1,1,10,10,4,10,10,4,10,5
ObjectId(5e5f3be938c1de470fcd19ca),20.986944199999996,105.85245399999997,35.0,3300000000.0,3.0,4.0,2,10,1,0,10,0,1,10,4,0,10,2
ObjectId(5e5f3bae38c1de470fcd193b),21.0503311,105.8667636,38.0,2650000000.00,3.0,2.0,2,1,0,0,10,4,0,0,4,0,0,0
ObjectId(5e5f3bf238c1de470fcd19ea),20.9923944,105.81359799999996,30.0,2200000000.0,2.0,2.0,2,10,0,0,10,10,0,10,0,3,8,0
ObjectId(5e5f3bf738c1de470fcd19f5),21.0022207,105.85081190000004,51.0,4000000000,4.0,4.0,2,10,10,0,10,10,5,10,10,4,10,0
ObjectId(5e5f3bb138c1de470fcd1942),21.073741899999998,105.81053509999992,48.0,4400000000.0,4.0,4.0,2,0,0,0,6,0,0,10,0,0,0,0
ObjectId(5e5f3beb38c1de470fcd19d7),21.0082189,105.82374840000001,38.0,4100000000.0,4.0,4.0,2,10,0,2,0,10,10,10,10,4,0,4
ObjectId(5e5f3bb838c1de470fcd1957),20.9968982,105.81797670000003,3.4,1900000000.0,4.0,3.0,2,10,3,1,10,10,3,10,10,1,10,4
ObjectId(5e5f3bbc38c1de470fcd1963),20.9840997,105.79992190000007,30.0,2500000000.0,4.0,4.0,2,0,4,0,0,0,3,10,0,0,10,0
ObjectId(5e5f3bc538c1de470fcd1975),21.0022207,105.85081190000004,44.0,2500000000.0,3.0,2.0,2,10,10,0,10,10,0,0,0,0,10,0
ObjectId(5e5f3bae38c1de470fcd1935),21.041111800000003,105.81607659999996,45.0,3600000000.0,4.0,4.0,2,0,0,5,10,0,2,10,0,2,0,6
ObjectId(5e5f3bbd38c1de470fcd1965),21.0662141,105.78959080000004,37.0,2800000000.0,4.0,4.0,2,0,0,0,10,4,2,0,0,2,0,5
ObjectId(5e5f3bcb38c1de470fcd1980),21.0333915,105.79777360000004,60.0,6800000000.0,4.0,4.0,2,10,6,0,10,10,2,10,4,0,10,3
ObjectId(5e5f3baf38c1de470fcd193e),21.024236600000002,105.82687520000002,40.0,4950000000.00,4.0,4.0,2,0,0,0,0,10,1,0,0,0,10,2
ObjectId(5e5f3bb638c1de470fcd194f),21.0025625,105.82982229999992,26.0,2300000000.0,3.0,3.0,2,0,5,4,0,0,0,10,9,0,10,0
ObjectId(5e5f3bfa38c1de470fcd19f8),20.9970332,105.74369350000006,35.0,2250000000.00,4.0,3.0,2,1,0,0,8,4,0,0,2,0,0,0
ObjectId(5e5f3be938c1de470fcd19ce),20.983648300000002,105.85510969999996,35.0,3300000000.0,3.0,4.0,2,8,1,0,10,10,2,10,5,0,10,0
ObjectId(5e5f3bfa38c1de470fcd19ff),21.0249595,105.79539599999998,50.0,7800000000.0,4.0,4.0,2,0,0,1,10,10,0,10,9,2,4,1
ObjectId(5e5f3bb638c1de470fcd194b),20.968328,105.75503520000008,31.0,1250000000.00,3.0,2.0,2,3,0,0,8,5,0,0,0,0,2,1
ObjectId(5e5f3bb638c1de470fcd194a),20.9851185,105.84354610000004,38.0,3500000000.0,3.0,4.0,2,10,4,2,10,0,1,0,9,5,10,0
ObjectId(5e5f3bc338c1de470fcd196e),21.0316443,105.8246266,30.0,2700000000.0,3.0,4.0,2,10,2,1,10,10,1,10,9,0,10,1
ObjectId(5e5f3bc838c1de470fcd197b),20.988278,105.8563362,33.0,3300000000.0,3.0,4.0,2,7,1,0,10,10,2,0,4,0,8,2
ObjectId(5e5f3bc338c1de470fcd196d),21.009057100000003,105.86075069999993,36.0,3300000000.0,3.0,4.0,2,0,0,0,10,10,1,10,8,4,10,7
ObjectId(5e5f3bc538c1de470fcd1977),21.0248712,105.83288249999998,20.0,1050000000.00,3.0,2.0,2,10,3,1,10,10,2,0,6,3,10,1
ObjectId(5e5f3bc838c1de470fcd197c),21.039458,105.812683,45.0,4100000000.0,4.0,4.0,2,10,3,4,10,10,2,10,1,10,10,5
ObjectId(5e5f3bbf38c1de470fcd196b),20.999615300000002,105.80812240000002,56.0,3100000000.0,2.0,2.0,2,0,0,1,0,0,0,10,0,7,0,6
ObjectId(5e5f3bbc38c1de470fcd195b),20.9923944,105.81359799999996,44.0,4350000000.00,4.0,3.0,2,10,1,0,10,10,2,10,8,3,8,2
ObjectId(5e5f3bbf38c1de470fcd196c),21.013837,105.8068359,148.0,16800000000.0,4.0,4.0,2,10,4,0,0,0,5,10,9,0,10,0
ObjectId(5e5f3bc338c1de470fcd1974),21.015057199999998,105.8339486,39.0,3100000000.0,4.0,3.0,2,10,0,3,10,10,7,10,10,8,10,1
ObjectId(5e5f3bfc38c1de470fcd1a00),21.0501267,105.80469199999992,31.0,2750000000.00,3.0,3.0,2,0,1,0,10,7,0,10,6,5,10,4
ObjectId(5e5f395338c1de470fcd135f),20.92061,105.73675,31.0,1140000000.00,2.0,2.0,2,0,0,0,1,3,0,2,0,0,0,0
ObjectId(5e5f395938c1de470fcd136e),21.0462443,105.78155929999998,45.0,6800000000.0,4.0,3.0,2,6,6,0,10,10,2,10,6,1,5,2
ObjectId(5e5f395938c1de470fcd1369),21.0474897,105.8107245,39.0,3300000000.0,3.0,4.0,2,10,3,2,10,10,1,10,6,7,10,6
ObjectId(5e5f396838c1de470fcd1390),21.02666,105.81293000000001,27.0,2750000000.00,3.0,3.0,2,10,6,2,10,10,2,10,6,1,10,6
ObjectId(5e5f394d38c1de470fcd134e),13.290403,108.426511,44.0,4250000000.00,4.0,4.0,2,0,0,0,0,0,0,0,0,0,0,0
ObjectId(5e5f396838c1de470fcd138c),20.99116,105.81268,48.0,3700000000.0,4.0,4.0,2,10,2,0,10,10,2,10,7,3,4,1
ObjectId(5e5f395b38c1de470fcd1377),13.290403,108.426511,32.0,2800000000.0,4.0,4.0,2,0,0,0,0,0,0,0,0,0,0,0
ObjectId(5e5f396d38c1de470fcd1395),20.984560000000002,105.81445,38.0,3900000000.0,4.0,4.0,2,10,0,2,10,10,1,10,5,7,2,4
ObjectId(5e5f396a38c1de470fcd1391),21.0327359,105.79852240000001,30.0,3200000000.0,4.0,3.0,2,10,6,0,10,10,2,10,6,0,10,3
ObjectId(5e5f396d38c1de470fcd1399),20.99694,105.8246,34.0,3650000000.00,4.0,4.0,2,10,1,1,10,10,2,10,4,6,10,3
ObjectId(5e5f396d38c1de470fcd1397),20.988529999999997,105.81815,37.0,3200000000.0,3.0,3.0,2,10,0,1,10,10,0,10,2,3,1,1
ObjectId(5e5f396738c1de470fcd138b),20.9755354,105.8574465456738,42.0,2950000000.00,4.0,4.0,2,0,0,0,3,0,0,0,0,0,0,0
ObjectId(5e5f396538c1de470fcd1384),21.24992,105.84948999999999,150.0,2400000000.0,2.0,1.0,2,10,0,0,10,4,0,6,2,0,3,0
ObjectId(5e5f394d38c1de470fcd134c),13.290403,108.426511,47.0,6600000000.0,4.0,4.0,2,0,0,0,0,0,0,0,0,0,0,0
ObjectId(5e5f395138c1de470fcd1357),13.290403,108.426511,30.1,2450000000.00,3.0,3.0,2,0,0,0,0,0,0,0,0,0,0,0
ObjectId(5e5f395138c1de470fcd1356),13.290403,108.426511,60.0,6200000000.0,4.0,4.0,2,0,0,0,0,0,0,0,0,0,0,0
ObjectId(5e5f395938c1de470fcd1366),13.290403,108.426511,36.0,6000000000,4.0,4.0,2,0,0,0,0,0,0,0,0,0,0,0
ObjectId(5e5f395b38c1de470fcd1373),13.290403,108.426511,35.0,5500000000.0,4.0,3.0,2,0,0,0,0,0,0,0,0,0,0,0
ObjectId(5e5f395b38c1de470fcd1374),13.290403,108.426511,28.0,2300000000.0,3.0,4.0,2,0,0,0,0,0,0,0,0,0,0,0
ObjectId(5e5f396238c1de470fcd137d),20.980339999999998,105.83551999999999,40.0,3300000000.0,4.0,3.0,2,10,0,2,10,4,1,10,5,0,3,0
ObjectId(5e5f395b38c1de470fcd1370),13.290403,108.426511,28.0,2350000000.00,3.0,3.0,2,0,0,0,0,0,0,0,0,0,0,0
ObjectId(5e5f395b38c1de470fcd1376),13.290403,108.426511,45.0,4600000000.0,4.0,3.0,2,0,0,0,0,0,0,0,0,0,0,0
ObjectId(5e5f396238c1de470fcd1382),20.98818,105.85706,66.0,4100000000.0,4.0,3.0,2,7,1,0,10,10,3,10,4,0,9,2
ObjectId(5e5f396538c1de470fcd1389),21.042682199999998,105.8353012,50.0,5500000000.0,4.0,4.0,2,3,0,0,2,6,0,10,5,0,6,0
ObjectId(5e5f396538c1de470fcd1385),21.05508,105.90377,26.0,2250000000.00,3.0,3.0,2,7,0,0,10,1,0,10,4,0,0,3
ObjectId(5e5f395f38c1de470fcd137a),21.0474897,105.8107245,40.0,3300000000.0,3.0,3.0,2,10,3,2,10,10,1,10,6,7,10,6
ObjectId(5e5f396238c1de470fcd1380),21.01407,105.83663999999999,48.0,2580000000.00,3.0,3.0,2,10,0,4,10,10,3,10,8,6,10,3
ObjectId(5e5f396538c1de470fcd1386),21.0185701,105.80758490000002,37.0,7100000000.0,4.0,4.0,2,10,10,2,10,10,6,10,8,2,10,0
ObjectId(5e5f396538c1de470fcd1388),21.0206628,105.81532279999999,52.0,1380000000.00,2.0,1.0,2,10,0,1,10,10,3,10,9,2,10,5
ObjectId(5e5f396d38c1de470fcd139a),20.984560000000002,105.81445,38.0,3900000000.0,4.0,4.0,2,10,0,2,10,10,1,10,5,7,2,4
ObjectId(5e5f3bbc38c1de470fcd195e),20.9962808,105.84627909999996,33.0,3200000000.0,3.0,4.0,2,10,10,1,10,10,5,10,10,8,10,5
ObjectId(5e5f3c0238c1de470fcd1a05),21.0066044,105.77757840000004,36.0,3000000000,4.0,4.0,2,5,0,0,10,10,0,10,4,0,1,3
ObjectId(5e5f3bcf38c1de470fcd1989),21.035363,105.81928590000008,50.0,5700000000.0,4.0,4.0,2,0,0,0,0,10,0,10,0,0,10,0
ObjectId(5e5f3bcb38c1de470fcd1983),20.9853201,105.8512018,34.0,3300000000.0,3.0,4.0,2,0,0,0,0,0,0,0,7,0,10,3
ObjectId(5e5f3bcf38c1de470fcd198c),21.0147603,105.81034539999996,42.0,5300000000.0,3.0,3.0,2,10,0,0,0,10,8,10,0,4,10,0
ObjectId(5e5f3bbd38c1de470fcd1966),21.035712,105.813532,45.0,5450000000.00,4.0,4.0,2,10,3,0,0,10,6,10,0,8,10,7
ObjectId(5e5f3bfe38c1de470fcd1a01),20.9829973,105.81542609999997,38.0,3800000000.0,4.0,4.0,2,10,0,2,10,10,1,10,5,8,2,5
ObjectId(5e5f3bd538c1de470fcd199a),21.065051500000003,105.81007309999997,40.0,4350000000.00,4.0,4.0,2,0,0,0,10,10,2,10,10,0,10,2
ObjectId(5e5f3bc338c1de470fcd196f),20.9681343,105.8488817,35.0,2000000000,3.0,3.0,2,7,0,0,10,7,2,10,2,6,0,0
ObjectId(5e5f3bd238c1de470fcd1990),21.073741899999998,105.81053509999992,38.0,5300000000.0,2.0,3.0,2,3,0,0,0,0,0,0,0,0,10,0
ObjectId(5e5f3bbc38c1de470fcd1961),21.070030600000003,105.82613919999994,40.0,3400000000.0,4.0,4.0,2,7,0,0,10,10,1,10,7,3,4,6
ObjectId(5e5f3bfe38c1de470fcd1a04),21.027964,105.8510132,66.0,10500000000.0,4.0,4.0,2,10,0,1,10,5,0,10,0,10,10,0
ObjectId(5e5f3bbe38c1de470fcd1969),20.9967101,105.82542940000008,33.0,2600000000.0,3.0,3.0,2,10,1,2,10,10,0,10,7,7,10,0
ObjectId(5e5f3bfe38c1de470fcd1a02),20.9851185,105.84354610000004,43.0,3500000000.0,3.0,3.0,2,10,4,2,10,10,1,0,9,5,10,1
ObjectId(5e5f3bcb38c1de470fcd197f),20.997366699999997,105.84604939999996,30.0,2900000000.0,4.0,4.0,2,10,10,0,10,10,4,10,10,9,0,5
ObjectId(5e5f3bcb38c1de470fcd1981),21.0099429,105.80280300000004,32.0,6400000000.0,4.0,3.0,2,10,0,0,0,0,6,0,8,0,0,0
ObjectId(5e5f3bcf38c1de470fcd1984),21.013837,105.8068359,30.0,2750000000.00,3.0,3.0,2,0,4,0,10,10,5,0,9,1,10,4
ObjectId(5e5f3bd838c1de470fcd19a5),21.018060000000002,105.78291999999999,45.0,3460000000.00,4.0,4.0,2,5,1,0,10,10,3,10,10,0,0,1
ObjectId(5e5f3bd838c1de470fcd19a2),21.014352,105.80773750000004,40.0,5300000000.0,3.0,4.0,2,10,3,1,10,10,4,10,9,1,10,4
ObjectId(5e5f3bd738c1de470fcd19a1),21.0076731,105.82795950000002,30.0,3150000000.00,3.0,3.0,2,0,10,2,0,10,0,10,10,0,10,0
ObjectId(5e5f3bcb38c1de470fcd1982),21.0109194,105.81575410000004,40.0,4250000000.00,4.0,3.0,2,10,1,0,10,10,10,10,0,7,10,1
ObjectId(5e5f3bd638c1de470fcd199e),21.038871899999997,105.79231849999996,55.0,4000000000,4.0,4.0,2,0,5,0,0,10,1,10,10,1,10,2
ObjectId(5e5f3bd638c1de470fcd199f),21.005197600000002,105.83551639999996,37.0,3750000000.00,3.0,3.0,2,0,0,10,10,10,0,10,0,3,10,0
ObjectId(5e5f3c0238c1de470fcd1a08),20.996675699999997,105.86285069999997,31.0,3000000000,3.0,4.0,2,10,4,0,10,10,0,10,8,3,10,3
ObjectId(5e5f3c0238c1de470fcd1a0c),20.9985084,105.80940729999998,38.0,3300000000.0,4.0,3.0,2,10,10,1,10,10,9,10,6,9,0,6
ObjectId(5e5f3c0238c1de470fcd1a0d),20.9968982,105.81797670000003,35.0,3350000000.00,3.0,3.0,2,10,3,0,10,10,3,10,10,1,10,4
ObjectId(5e5f3bc538c1de470fcd1979),21.003954388791627,105.82490514907387,38.0,2950000000.00,3.0,3.0,2,10,0,0,10,10,10,10,4,9,10,2
ObjectId(5e5f3bd538c1de470fcd1997),21.070030600000003,105.82613919999994,50.0,5300000000.0,4.0,4.0,2,7,0,0,10,0,0,10,7,3,4,6
ObjectId(5e5f3c0238c1de470fcd1a07),20.992369500000002,105.84943939999994,31.0,3100000000.0,3.0,4.0,2,10,1,0,10,10,2,0,10,2,7,5
ObjectId(5e5f3c0238c1de470fcd1a09),20.9980033,105.8035542,21.1,2350000000.00,2.0,2.0,2,10,6,0,10,10,3,0,6,1,10,0
ObjectId(5e5f3bdc38c1de470fcd19a8),21.0715695,105.76047190713301,45.0,4300000000.0,4.0,4.0,2,1,4,0,0,2,0,3,0,0,0,0
ObjectId(5e5f3bdc38c1de470fcd19a6),21.039918300000004,105.76623290000002,35.0,2400000000.0,4.0,4.0,2,10,0,0,10,10,7,10,5,3,10,0
ObjectId(5e5f3bdc38c1de470fcd19aa),21.0147603,105.81034539999996,42.0,5300000000.0,3.0,4.0,2,10,3,0,10,10,8,10,10,4,10,5
ObjectId(5e5f3c0938c1de470fcd1a1b),21.0650605,105.8238688,30.0,2450000000.00,4.0,4.0,2,9,2,0,10,10,1,10,3,4,4,6
ObjectId(5e5f3be038c1de470fcd19b8),21.0272867,105.77407119999998,45.0,6300000000.0,4.0,4.0,2,10,0,0,0,10,0,10,0,1,7,1
ObjectId(5e5f3be938c1de470fcd19cf),21.0025637,105.86177270000007,93.0,8800000000.0,4.0,4.0,2,10,0,1,10,10,0,10,8,6,10,3
ObjectId(5e5f3bdc38c1de470fcd19ad),21.0030169,105.86172850000004,30.0,2400000000.0,3.0,3.0,2,10,0,1,0,10,0,10,8,6,10,3
ObjectId(5e5f3bdc38c1de470fcd19a9),21.019204100000003,105.75763278281099,35.0,3200000000.0,4.0,4.0,2,0,0,0,8,1,0,10,0,0,0,0
ObjectId(5e5f3bd838c1de470fcd19a3),20.9446878,105.74325359999999,31.0,1480000000.00,3.0,3.0,2,2,0,0,10,8,0,0,3,0,0,0
ObjectId(5e5f3c0238c1de470fcd1a0e),21.0461113,105.79335519999997,40.0,2700000000.0,4.0,3.0,2,10,5,0,0,10,0,10,0,0,0,2
ObjectId(5e5f3bdc38c1de470fcd19ab),21.06468795,105.781036690672,35.0,2600000000.0,3.0,4.0,2,2,0,0,10,10,0,10,2,0,0,7
ObjectId(5e5f3c0438c1de470fcd1a13),21.012380399999998,105.86357650000002,38.0,2700000000.0,3.0,3.0,2,10,0,0,10,0,0,10,0,6,10,3
ObjectId(5e5f3be438c1de470fcd19bf),21.0232515,105.79544940000004,38.0,3000000000,3.0,3.0,2,10,0,0,10,0,0,10,0,0,0,0
ObjectId(5e5f3c0638c1de470fcd1a15),20.9568765,105.79440780000004,35.0,1900000000.0,4.0,4.0,2,3,0,0,0,10,0,0,0,0,0,2
ObjectId(5e5f3bd838c1de470fcd19a4),20.9865647,105.85831529999999,35.0,2400000000.0,4.0,3.0,2,9,3,0,10,10,0,10,6,0,0,0
ObjectId(5e5f3bd638c1de470fcd199d),20.9994048,105.85937839999997,43.0,3500000000.0,4.0,4.0,2,10,0,1,10,10,1,10,0,5,10,2
ObjectId(5e5f3c0438c1de470fcd1a14),21.0447726,105.76649350000002,35.0,2800000000.0,3.0,3.0,2,2,0,0,0,10,4,10,4,0,6,1
ObjectId(5e5f3be438c1de470fcd19c2),21.025491600000002,105.7960442,41.0,7800000000.0,4.0,4.0,2,10,0,0,10,10,0,10,0,4,0,1
ObjectId(5e5f3bdc38c1de470fcd19ac),21.0298066,105.76907959999994,59.6,7050000000.00,4.0,4.0,2,10,2,2,10,10,0,10,8,0,10,1
ObjectId(5e5f3bdd38c1de470fcd19b1),21.0335475,105.81061279999994,45.0,5000000000,4.0,4.0,2,10,2,1,10,10,4,10,4,7,10,4
ObjectId(5e5f3bdc38c1de470fcd19ae),21.0395,105.76786000000001,45.0,4800000000.0,4.0,4.0,2,10,0,0,10,10,6,10,6,3,10,0
ObjectId(5e5f3bd538c1de470fcd1995),20.9876154,105.80040340000004,36.0,3400000000.0,3.0,3.0,2,0,0,3,0,0,0,10,6,9,10,0
ObjectId(5e5f3be438c1de470fcd19c5),20.986944199999996,105.85245399999997,36.0,2900000000.0,4.0,3.0,2,10,0,0,10,10,0,0,0,0,10,2
ObjectId(5e5f3c0638c1de470fcd1a19),21.0467232,105.81209399999999,33.0,3450000000.00,4.0,4.0,2,10,3,2,0,10,0,10,6,3,10,2
ObjectId(5e5f3be438c1de470fcd19bc),21.013837,105.8068359,40.0,8800000000.0,4.0,4.0,2,10,4,1,0,10,5,10,0,1,10,4
ObjectId(5e5f3bdd38c1de470fcd19b2),20.9962808,105.84627909999996,31.0,1800000000.0,2.0,2.0,2,10,10,1,10,10,5,10,10,8,10,5
ObjectId(5e5f3beb38c1de470fcd19d6),21.0109194,105.81575410000004,30.0,2200000000.0,3.0,3.0,2,10,1,10,10,10,10,10,10,7,10,1
